Scene ID,Region ID,Category Tag,# of Scenes,# of Regions,Regions per Scene,# of Instances,Mean Instances per Scene,Mean Instances per Region,Instance count in region
00685-ENiCjXWB6aQ,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,4
00685-ENiCjXWB6aQ,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00685-ENiCjXWB6aQ,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00685-ENiCjXWB6aQ,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00685-ENiCjXWB6aQ,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00685-ENiCjXWB6aQ,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00685-ENiCjXWB6aQ,11,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00685-ENiCjXWB6aQ,12,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00685-ENiCjXWB6aQ,14,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00685-ENiCjXWB6aQ,16,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,4
00688-SgkmkWjjmDJ,0,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00688-SgkmkWjjmDJ,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,4
00688-SgkmkWjjmDJ,3,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00688-SgkmkWjjmDJ,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00688-SgkmkWjjmDJ,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,6
00688-SgkmkWjjmDJ,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00688-SgkmkWjjmDJ,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00688-SgkmkWjjmDJ,11,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00688-SgkmkWjjmDJ,13,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00696-DsEJeNPcZtE,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00696-DsEJeNPcZtE,2,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00696-DsEJeNPcZtE,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00696-DsEJeNPcZtE,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,5
00696-DsEJeNPcZtE,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00696-DsEJeNPcZtE,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00696-DsEJeNPcZtE,11,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00696-DsEJeNPcZtE,13,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00696-DsEJeNPcZtE,14,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00696-DsEJeNPcZtE,15,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00706-YHmAkqgwe2p,0,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00706-YHmAkqgwe2p,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00706-YHmAkqgwe2p,2,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00706-YHmAkqgwe2p,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00706-YHmAkqgwe2p,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00707-XVSZJAtHKdi,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00707-XVSZJAtHKdi,2,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,5
00707-XVSZJAtHKdi,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00707-XVSZJAtHKdi,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00707-XVSZJAtHKdi,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00707-XVSZJAtHKdi,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00707-XVSZJAtHKdi,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00707-XVSZJAtHKdi,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00707-XVSZJAtHKdi,11,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00707-XVSZJAtHKdi,12,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00707-XVSZJAtHKdi,13,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00707-XVSZJAtHKdi,14,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00712-HZ2iMMBsBQ9,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00712-HZ2iMMBsBQ9,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00712-HZ2iMMBsBQ9,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00712-HZ2iMMBsBQ9,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00712-HZ2iMMBsBQ9,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00712-HZ2iMMBsBQ9,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00712-HZ2iMMBsBQ9,12,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00712-HZ2iMMBsBQ9,14,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00720-8B43pG641ff,0,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00720-8B43pG641ff,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,5
00720-8B43pG641ff,3,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00720-8B43pG641ff,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00720-8B43pG641ff,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,5
00720-8B43pG641ff,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00720-8B43pG641ff,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00720-8B43pG641ff,13,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00720-8B43pG641ff,14,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00723-hWDDQnSDMXb,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00723-hWDDQnSDMXb,2,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00723-hWDDQnSDMXb,3,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00723-hWDDQnSDMXb,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00723-hWDDQnSDMXb,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00723-hWDDQnSDMXb,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,4
00723-hWDDQnSDMXb,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00723-hWDDQnSDMXb,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00723-hWDDQnSDMXb,12,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00723-hWDDQnSDMXb,13,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00723-hWDDQnSDMXb,14,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00723-hWDDQnSDMXb,15,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00723-hWDDQnSDMXb,17,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00723-hWDDQnSDMXb,19,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00723-hWDDQnSDMXb,21,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,6
00723-hWDDQnSDMXb,22,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00723-hWDDQnSDMXb,23,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00732-Z2DQddYp1fn,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00732-Z2DQddYp1fn,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00732-Z2DQddYp1fn,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00732-Z2DQddYp1fn,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00732-Z2DQddYp1fn,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00732-Z2DQddYp1fn,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,4
00732-Z2DQddYp1fn,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00732-Z2DQddYp1fn,11,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00732-Z2DQddYp1fn,13,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00733-GtM3JtRvvvR,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00733-GtM3JtRvvvR,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00733-GtM3JtRvvvR,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00733-GtM3JtRvvvR,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00733-GtM3JtRvvvR,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00733-GtM3JtRvvvR,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00738-GPyDUnjwZQy,0,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00738-GPyDUnjwZQy,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00738-GPyDUnjwZQy,2,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00738-GPyDUnjwZQy,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00738-GPyDUnjwZQy,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00738-GPyDUnjwZQy,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00741-w8GiikYuFRk,0,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00741-w8GiikYuFRk,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00741-w8GiikYuFRk,2,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00741-w8GiikYuFRk,3,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00741-w8GiikYuFRk,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00741-w8GiikYuFRk,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00741-w8GiikYuFRk,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00744-1S7LAXRdDqK,0,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00744-1S7LAXRdDqK,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00744-1S7LAXRdDqK,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00744-1S7LAXRdDqK,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00744-1S7LAXRdDqK,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00744-1S7LAXRdDqK,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00744-1S7LAXRdDqK,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00744-1S7LAXRdDqK,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00744-1S7LAXRdDqK,12,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00744-1S7LAXRdDqK,14,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00745-yX5efd48dLf,0,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00745-yX5efd48dLf,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00745-yX5efd48dLf,2,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00745-yX5efd48dLf,3,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00745-yX5efd48dLf,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00745-yX5efd48dLf,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00745-yX5efd48dLf,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00745-yX5efd48dLf,11,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00746-RTV2n6fXB2w,0,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00746-RTV2n6fXB2w,2,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00746-RTV2n6fXB2w,3,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00746-RTV2n6fXB2w,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00746-RTV2n6fXB2w,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00746-RTV2n6fXB2w,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00746-RTV2n6fXB2w,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00750-E1NrAhMoqvB,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00750-E1NrAhMoqvB,2,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00750-E1NrAhMoqvB,3,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00750-E1NrAhMoqvB,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,18
00750-E1NrAhMoqvB,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00750-E1NrAhMoqvB,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00750-E1NrAhMoqvB,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00750-E1NrAhMoqvB,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,6
00750-E1NrAhMoqvB,12,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,4
00750-E1NrAhMoqvB,15,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00757-LVgQNuK8vtv,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00757-LVgQNuK8vtv,2,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00757-LVgQNuK8vtv,3,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00757-LVgQNuK8vtv,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00757-LVgQNuK8vtv,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00757-LVgQNuK8vtv,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00757-LVgQNuK8vtv,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00757-LVgQNuK8vtv,12,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00757-LVgQNuK8vtv,13,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00757-LVgQNuK8vtv,14,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00757-LVgQNuK8vtv,15,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00757-LVgQNuK8vtv,16,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00757-LVgQNuK8vtv,17,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00758-HfMobPm86Xn,0,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00758-HfMobPm86Xn,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00758-HfMobPm86Xn,3,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00758-HfMobPm86Xn,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00758-HfMobPm86Xn,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00758-HfMobPm86Xn,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00758-HfMobPm86Xn,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00758-HfMobPm86Xn,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,5
00758-HfMobPm86Xn,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00758-HfMobPm86Xn,11,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00758-HfMobPm86Xn,12,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00758-HfMobPm86Xn,13,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00758-HfMobPm86Xn,14,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00758-HfMobPm86Xn,15,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00758-HfMobPm86Xn,16,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00758-HfMobPm86Xn,17,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00758-HfMobPm86Xn,19,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00758-HfMobPm86Xn,20,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00800-TEEsavR23oF,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00800-TEEsavR23oF,2,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,5
00800-TEEsavR23oF,3,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00800-TEEsavR23oF,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,8
00800-TEEsavR23oF,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,4
00800-TEEsavR23oF,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00800-TEEsavR23oF,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,6
00800-TEEsavR23oF,12,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00802-wcojb4TFT35,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00802-wcojb4TFT35,2,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00802-wcojb4TFT35,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00802-wcojb4TFT35,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00802-wcojb4TFT35,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00802-wcojb4TFT35,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00802-wcojb4TFT35,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00802-wcojb4TFT35,12,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00802-wcojb4TFT35,13,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00802-wcojb4TFT35,14,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00802-wcojb4TFT35,15,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00802-wcojb4TFT35,16,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00803-k1cupFYWXJ6,0,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00803-k1cupFYWXJ6,2,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00803-k1cupFYWXJ6,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00803-k1cupFYWXJ6,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00803-k1cupFYWXJ6,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00803-k1cupFYWXJ6,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00803-k1cupFYWXJ6,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,5
00803-k1cupFYWXJ6,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00808-y9hTuugGdiq,0,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00808-y9hTuugGdiq,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00808-y9hTuugGdiq,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00808-y9hTuugGdiq,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00808-y9hTuugGdiq,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00808-y9hTuugGdiq,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00808-y9hTuugGdiq,11,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00808-y9hTuugGdiq,14,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00808-y9hTuugGdiq,15,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00808-y9hTuugGdiq,16,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00808-y9hTuugGdiq,17,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00808-y9hTuugGdiq,18,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00810-CrMo8WxCyVb,0,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00810-CrMo8WxCyVb,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00810-CrMo8WxCyVb,2,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00810-CrMo8WxCyVb,3,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00810-CrMo8WxCyVb,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00810-CrMo8WxCyVb,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,5
00810-CrMo8WxCyVb,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00810-CrMo8WxCyVb,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00810-CrMo8WxCyVb,12,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00810-CrMo8WxCyVb,13,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00810-CrMo8WxCyVb,16,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00813-svBbv1Pavdk,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00813-svBbv1Pavdk,2,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00813-svBbv1Pavdk,3,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00813-svBbv1Pavdk,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00813-svBbv1Pavdk,5,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00813-svBbv1Pavdk,6,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00813-svBbv1Pavdk,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00813-svBbv1Pavdk,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00813-svBbv1Pavdk,10,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00814-p53SfW6mjZe,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00814-p53SfW6mjZe,4,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,6
00814-p53SfW6mjZe,7,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00814-p53SfW6mjZe,9,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00814-p53SfW6mjZe,13,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00814-p53SfW6mjZe,14,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00814-p53SfW6mjZe,15,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00814-p53SfW6mjZe,18,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00814-p53SfW6mjZe,19,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00814-p53SfW6mjZe,20,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00814-p53SfW6mjZe,21,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
00814-p53SfW6mjZe,22,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,2
00814-p53SfW6mjZe,23,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00815-h1zeeAwLh9Z,0,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,3
00815-h1zeeAwLh9Z,1,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,6
00815-h1zeeAwLh9Z,8,door frame,203,1831,9.019704433497537,3477,17.12807881773399,1.8989623156744948,1
